,X,sigma,Y
147,73.5367683841921,0.2,-11.143496215687067
148,74.03701850925464,0.2,-10.606169892276284
149,74.53726863431716,0.2,-10.116085912213359
150,75.0375187593797,0.2,-9.774592241143019
151,75.53776888444223,0.2,-8.908661018281869
152,76.03801900950475,0.2,-8.629048794402607
153,76.53826913456729,0.2,-8.243036313216185
154,77.03851925962982,0.2,-7.4978937293838985
155,77.53876938469236,0.2,-7.598940351057109
156,78.03901950975488,0.2,-6.88149801849783
157,78.53926963481742,0.2,-6.5285162317677345
158,79.03951975987995,0.2,-6.239583005591809
159,79.53976988494247,0.2,-5.969017587717963
160,80.04002001000501,0.2,-6.3130192906153
161,80.54027013506754,0.2,-6.392384389729863
162,81.04052026013007,0.2,-6.671481380344232
163,81.5407703851926,0.2,-6.562654713668566
164,82.04102051025514,0.2,-6.972473450574338
165,82.54127063531766,0.2,-6.914394033202739
166,83.0415207603802,0.2,-7.652941009159985
167,83.54177088544273,0.2,-7.870523057496161
168,84.04202101050527,0.2,-8.336292661340217
169,84.54227113556779,0.2,-8.728379543252672
170,85.04252126063032,0.2,-9.518164269991631
171,85.54277138569286,0.2,-10.070774873946794
172,86.04302151075538,0.2,-10.126479745033102
173,86.54327163581792,0.2,-10.964809448829378
174,87.04352176088045,0.2,-11.116141232882125
175,87.54377188594297,0.2,-11.753183091646362
176,88.04402201100551,0.2,-11.949880443798204
177,88.54427213606805,0.2,-11.85259533970884
178,89.04452226113057,0.2,-11.978568820480048
179,89.5447723861931,0.2,-12.167894512476758
180,90.04502251125564,0.2,-11.936615235677031
181,90.54527263631816,0.2,-11.733378745588691
182,91.0455227613807,0.2,-11.727353319791872
183,91.54577288644323,0.2,-11.165863867154213
184,92.04602301150575,0.2,-11.107769525881272
185,92.54627313656829,0.2,-10.72586742003484
186,93.04652326163082,0.2,-10.256550105416364
187,93.54677338669336,0.2,-9.585785561415046
188,94.04702351175588,0.2,-8.87621791330713
189,94.54727363681842,0.2,-8.704665726438725
190,95.04752376188095,0.2,-8.646194186802251
191,95.54777388694347,0.2,-7.687449587577493
192,96.04802401200601,0.2,-7.271675593957832
193,96.54827413706855,0.2,-6.756632084701348
194,97.04852426213107,0.2,-6.609873251127603
195,97.5487743871936,0.2,-5.988001965933304
196,98.04902451225614,0.2,-6.411866164802666
197,98.54927463731866,0.2,-5.975888284919829
198,99.0495247623812,0.2,-6.143150242751288
199,99.54977488744373,0.2,-6.081104327377958
200,100.05002501250627,0.2,-6.666549443450387
201,100.55027513756879,0.2,-6.5591724224175465
202,101.05052526263133,0.2,-6.782232684458778
203,101.55077538769386,0.2,-6.830123160019398
204,102.05102551275638,0.2,-7.807983830546736
205,102.55127563781892,0.2,-7.591848219275995
206,103.05152576288145,0.2,-8.512555394163066
207,103.55177588794398,0.2,-8.692866510937606
208,104.05202601300651,0.2,-9.285140683569638
209,104.55227613806905,0.2,-9.803112059090747
210,105.05252626313157,0.2,-10.537865876424918
211,105.5527763881941,0.2,-10.91187085820203
212,106.05302651325664,0.2,-10.683216091105116
213,106.55327663831916,0.2,-11.060963916177975
214,107.0535267633817,0.2,-11.753913603679296
215,107.55377688844423,0.2,-12.366168648604717
216,108.05402701350675,0.2,-11.790099447188824
217,108.55427713856929,0.2,-12.031878912825606
218,109.05452726363183,0.2,-11.617884531668135
219,109.55477738869436,0.2,-11.326512671086016
220,110.05502751375688,0.2,-11.630289778560465
221,110.55527763881942,0.2,-11.148003522741961
222,111.05552776388195,0.2,-10.679020333491057
223,111.55577788894448,0.2,-10.444691284302523
224,112.05602801400701,0.2,-10.014922460474393
225,112.55627813906955,0.2,-9.660061570109274
226,113.05652826413207,0.2,-9.414559904065714
227,113.5567783891946,0.2,-8.302009639776967
228,114.05702851425714,0.2,-7.557520371580145
229,114.55727863931966,0.2,-7.437263017446752
230,115.0575287643822,0.2,-7.072895304870622
231,115.55777888944473,0.2,-6.615141508390475
232,116.05802901450727,0.2,-6.520867003742312
233,116.55827913956979,0.2,-5.8879231356005555
234,117.05852926463233,0.2,-5.631194198006851
235,117.55877938969486,0.2,-5.955135571695748
236,118.05902951475738,0.2,-5.7756015901112985
237,118.55927963981992,0.2,-5.862213558634893
238,119.05952976488246,0.2,-6.19244044113221
239,119.55977988994498,0.2,-6.218278964903667
240,120.06003001500751,0.2,-6.836858642965167
241,120.56028014007005,0.2,-6.741292546284016
242,121.06053026513257,0.2,-7.0623888632741805
243,121.5607803901951,0.2,-7.7739487153455515
244,122.06103051525764,0.2,-8.059147436381815
245,122.56128064032016,0.2,-8.683658705361545
246,123.0615307653827,0.2,-9.188153788712537
247,123.56178089044523,0.2,-9.78801463380459
248,124.06203101550776,0.2,-10.249700503446126
249,124.56228114057029,0.2,-10.40553524347745
250,125.06253126563283,0.2,-11.188643800326869
251,125.56278139069536,0.2,-11.356148438531314
252,126.06303151575788,0.2,-11.614737260945185
253,126.56328164082042,0.2,-11.421185507308303
254,127.06353176588296,0.2,-11.511945447955057
255,127.56378189094548,0.2,-11.53743775127359
256,128.064032016008,0.2,-11.528904316256254
257,128.56428214107055,0.2,-11.185374501717371
258,129.06453226613309,0.2,-11.193916346916737
259,129.56478239119562,0.2,-10.96286561510271
260,130.06503251625813,0.2,-10.280245793404854
261,130.56528264132066,0.2,-10.324368824085576
262,131.0655327663832,0.2,-9.449035946234265
263,131.56578289144574,0.2,-9.293545695140008
264,132.06603301650827,0.2,-8.241173801444855
265,132.5662831415708,0.2,-8.189010340650068
266,133.06653326663331,0.2,-7.970197120732413
267,133.56678339169585,0.2,-7.009734964050238
268,134.06703351675839,0.2,-6.953774281973348
269,134.56728364182092,0.2,-6.211244524733711
270,135.06753376688346,0.2,-6.0437555947825645
271,135.567783891946,0.2,-5.762475671559957
272,136.06803401700853,0.2,-5.97385468690247
273,136.56828414207104,0.2,-5.635377003720523
274,137.06853426713357,0.2,-5.7638273634495265
275,137.5687843921961,0.2,-5.584584057572781
276,138.06903451725864,0.2,-6.250615833563213
277,138.56928464232118,0.2,-6.152692704385993
278,139.06953476738371,0.2,-6.673934077428801
279,139.56978489244622,0.2,-7.171476085553306
280,140.07003501750876,0.2,-7.397326043322704
281,140.5702851425713,0.2,-7.584741081173462
282,141.07053526763383,0.2,-8.43040347322648
283,141.57078539269637,0.2,-8.670768565336457
284,142.0710355177589,0.2,-9.504635192077755
285,142.5712856428214,0.2,-9.556831055260837
286,143.07153576788394,0.2,-10.108001308857139
287,143.57178589294648,0.2,-10.440557100984229
288,144.07203601800902,0.2,-11.035011726319754
289,144.57228614307155,0.2,-11.044381343867675
290,145.0725362681341,0.2,-11.186019149451129
291,145.57278639319662,0.2,-11.547990761592589
292,146.07303651825913,0.2,-11.599350980327882
293,146.57328664332167,0.2,-11.35244281524989
294,147.0735367683842,0.2,-11.340130164091867
295,147.57378689344674,0.2,-11.4459169863116
296,148.07403701850927,0.2,-10.852192375459891
297,148.5742871435718,0.2,-10.22544107753985
298,149.07453726863432,0.2,-9.721084299896718
299,149.57478739369685,0.2,-9.610770126054694
300,150.0750375187594,0.2,-9.47893829649688
301,150.57528764382192,0.2,-8.479514981027148
302,151.07553776888446,0.2,-8.22938191350661
303,151.575787893947,0.2,-7.637728166937681
304,152.0760380190095,0.2,-6.83834632313932
305,152.57628814407204,0.2,-6.759476318585235
306,153.07653826913457,0.2,-6.47795341682238
307,153.5767883941971,0.2,-6.077306849692186
308,154.07703851925964,0.2,-5.726542590275043
309,154.57728864432218,0.2,-5.104152101083584
310,155.07753876938472,0.2,-5.257464481868626
311,155.57778889444722,0.2,-5.644888742074245
312,156.07803901950976,0.2,-5.472407544228161
313,156.5782891445723,0.2,-5.807755936546016
314,157.07853926963483,0.2,-5.924109278143569
315,157.57878939469737,0.2,-6.384840933538939
316,158.0790395197599,0.2,-6.489165546419188
317,158.5792896448224,0.2,-6.881538224444888
318,159.07953976988495,0.2,-7.049671218414277
319,159.57978989494748,0.2,-8.215695678131082
320,160.08004002001002,0.2,-8.00306819478642
321,160.58029014507255,0.2,-8.590568136723467
322,161.0805402701351,0.2,-9.372307254838569
323,161.58079039519762,0.2,-9.752670303748314
324,162.08104052026013,0.2,-10.01769152020936
325,162.58129064532267,0.2,-10.149279230528126
326,163.0815407703852,0.2,-11.000512579639784
327,163.58179089544774,0.2,-10.99585876123111
328,164.08204102051027,0.2,-11.381094740236446
329,164.5822911455728,0.2,-11.181375391663265
330,165.08254127063532,0.2,-11.183320615021623
331,165.58279139569785,0.2,-11.474211506795296
332,166.0830415207604,0.2,-11.070510420610258
333,166.58329164582292,0.2,-10.972178276464868
334,167.08354177088546,0.2,-10.795334527465798
335,167.583791895948,0.2,-10.004217410352007
336,168.08404202101053,0.2,-10.017747087200055
337,168.58429214607304,0.2,-9.181020912818784
338,169.08454227113558,0.2,-9.284005336605397
339,169.5847923961981,0.2,-8.010709782162907
340,170.08504252126065,0.2,-8.146719016096865
341,170.58529264632318,0.2,-7.279138000247994
342,171.08554277138572,0.2,-6.921686465934297
343,171.58579289644823,0.2,-6.290933534805553
344,172.08604302151076,0.2,-6.187094239241589
345,172.5862931465733,0.2,-5.91753041912018
346,173.08654327163583,0.2,-5.522810887657687
347,173.58679339669837,0.2,-5.349517366133588
348,174.0870435217609,0.2,-5.145512646424061
349,174.5872936468234,0.2,-5.446109487779713
350,175.08754377188595,0.2,-5.324167197842861
351,175.58779389694848,0.2,-5.591158399839205
352,176.08804402201102,0.2,-5.5519415638761815
353,176.58829414707355,0.2,-6.240788938979305
354,177.0885442721361,0.2,-6.400936372143844
355,177.58879439719863,0.2,-6.8171526377309375
356,178.08904452226113,0.2,-6.893878625096216
357,178.58929464732367,0.2,-7.4437917317090525
358,179.0895447723862,0.2,-8.038376107872617
359,179.58979489744874,0.2,-8.57870790419342
360,180.09004502251128,0.2,-9.282483163667244
361,180.5902951475738,0.2,-9.34006315215253
362,181.09054527263632,0.2,-9.979735542252637
363,181.59079539769886,0.2,-10.45505300450807
364,182.0910455227614,0.2,-10.807401551180206
365,182.59129564782393,0.2,-11.012040917975384
366,183.09154577288646,0.2,-11.54532968409248
367,183.591795897949,0.2,-11.321190799767844
368,184.0920460230115,0.2,-10.698426644154136
369,184.59229614807404,0.2,-11.10915000019766
370,185.09254627313658,0.2,-11.177675206789292
371,185.5927963981991,0.2,-10.500962368795951
372,186.09304652326165,0.2,-10.073431698937975
373,186.59329664832418,0.2,-10.056699307583534
374,187.09354677338672,0.2,-9.719423143607193
375,187.59379689844923,0.2,-8.786334143631244
376,188.09404702351176,0.2,-8.276070620046504
377,188.5942971485743,0.2,-8.098028436487263
378,189.09454727363683,0.2,-7.582505591155083
379,189.59479739869937,0.2,-7.107956390942279
380,190.0950475237619,0.2,-6.679800985542214
381,190.5952976488244,0.2,-6.200029708919181
382,191.09554777388695,0.2,-5.942235841302808
383,191.59579789894948,0.2,-5.568052466766072
384,192.09604802401202,0.2,-5.124651729277477
385,192.59629814907456,0.2,-5.073225947659951
386,193.0965482741371,0.2,-5.081317085804667
387,193.59679839919963,0.2,-4.561390705789002
388,194.09704852426214,0.2,-5.277426797568269
389,194.59729864932467,0.2,-5.417805009472216
390,195.0975487743872,0.2,-5.475159935101892
391,195.59779889944974,0.2,-5.759544734087378
392,196.09804902451228,0.2,-6.169941020352865
393,196.5982991495748,0.2,-6.946545326343495
394,197.09854927463732,0.2,-7.42364743125543
395,197.59879939969986,0.2,-7.952498496572153
396,198.0990495247624,0.2,-8.522388053707827
397,198.59929964982493,0.2,-8.630745710920898
398,199.09954977488746,0.2,-8.839484488308818
399,199.59979989995,0.2,-9.687280803477258
400,200.10005002501254,0.2,-10.149824858791412
401,200.60030015007504,0.2,-10.250023462743423
402,201.10055027513758,0.2,-10.701829538911722
403,201.60080040020011,0.2,-10.916009601007353
404,202.10105052526265,0.2,-10.844895776540804
405,202.6013006503252,0.2,-10.922082681399312
406,203.10155077538772,0.2,-10.934025642424748
407,203.60180090045023,0.2,-10.607866245134684
408,204.10205102551276,0.2,-11.074934940727115
409,204.6023011505753,0.2,-10.14028271575897
410,205.10255127563784,0.2,-10.141336416794756
411,205.60280140070037,0.2,-9.12387844634077
412,206.1030515257629,0.2,-9.104409224036845
413,206.60330165082541,0.2,-8.791603373284369
414,207.10355177588795,0.2,-8.520740278288054
415,207.6038019009505,0.2,-7.464624607337823
416,208.10405202601302,0.2,-7.389828311445889
417,208.60430215107556,0.2,-6.682955959962986
418,209.1045522761381,0.2,-6.528139533693819
419,209.60480240120063,0.2,-6.1828172139374535
420,210.10505252626314,0.2,-5.592598550152896
421,210.60530265132567,0.2,-5.188772557121478
422,211.1055527763882,0.2,-5.2784125611526
423,211.60580290145074,0.2,-4.6060028520720495
424,212.10605302651328,0.2,-4.609232836394835
425,212.60630315157582,0.2,-4.62852732712275
426,213.10655327663832,0.2,-4.718197315850302
427,213.60680340170086,0.2,-5.3091213491081435
428,214.1070535267634,0.2,-5.311191093411567
429,214.60730365182593,0.2,-5.936300170401436
430,215.10755377688847,0.2,-6.359966498215567
431,215.607803901951,0.2,-6.756606329349216
432,216.1080540270135,0.2,-7.214645228383182
433,216.60830415207604,0.2,-7.384798008475123
434,217.10855427713858,0.2,-8.401801918584045
435,217.60880440220112,0.2,-8.722084653883998
436,218.10905452726365,0.2,-9.100105340224998
437,218.6093046523262,0.2,-9.07711759902469
438,219.10955477738872,0.2,-9.822670066659974
439,219.60980490245123,0.2,-10.046517746156047
440,220.11005502751377,0.2,-10.271396003641799
441,220.6103051525763,0.2,-10.52409154036318
442,221.11055527763884,0.2,-10.793436900820849
443,221.61080540270137,0.2,-10.791420434046332
444,222.1110555277639,0.2,-10.958658439671433
445,222.61130565282642,0.2,-11.067851732666949
446,223.11155577788895,0.2,-10.525436303746151
447,223.6118059029515,0.2,-9.744638650926701
448,224.11205602801402,0.2,-9.644346001737317
449,224.61230615307656,0.2,-8.99739088949206
450,225.1125562781391,0.2,-8.764016374403052
451,225.61280640320163,0.2,-8.579962543250604
452,226.11305652826414,0.2,-7.71171242368556
453,226.61330665332667,0.2,-7.358043428232002
454,227.1135567783892,0.2,-6.827983618270603
455,227.61380690345175,0.2,-6.669331909144664
456,228.11405702851428,0.2,-6.1797893143652045
457,228.61430715357682,0.2,-5.445998495528757
458,229.11455727863932,0.2,-5.4358500804065395
459,229.61480740370186,0.2,-5.143199626996494
460,230.1150575287644,0.2,-5.101076735257696
461,230.61530765382693,0.2,-4.817211750425612
462,231.11555777888947,0.2,-4.862855883127252
463,231.615807903952,0.2,-4.6384517611747285
464,232.11605802901454,0.2,-4.842586020344545
465,232.61630815407705,0.2,-5.184689631366897
466,233.11655827913958,0.2,-5.2017211138462125
467,233.61680840420212,0.2,-6.061689384017058
468,234.11705852926465,0.2,-5.941061152169829
469,234.6173086543272,0.2,-6.724011672269087
470,235.11755877938973,0.2,-6.8563624566115555
471,235.61780890445223,0.2,-7.354339719747158
472,236.11805902951477,0.2,-8.116829372995815
473,236.6183091545773,0.2,-8.732797102179783
474,237.11855927963984,0.2,-9.376250829179503
475,237.61880940470238,0.2,-9.119979533024663
476,238.1190595297649,0.2,-9.65553286171536
477,238.61930965482742,0.2,-10.313741216973733
478,239.11955977988995,0.2,-10.352456730076755
479,239.6198099049525,0.2,-10.566985937954257
480,240.12006003001503,0.2,-10.341105728029
481,240.62031015507756,0.2,-10.500859933145033
482,241.1205602801401,0.2,-10.694678038389867
483,241.62081040520263,0.2,-10.261679107865247
484,242.12106053026514,0.2,-10.218777816219518
485,242.62131065532768,0.2,-9.391279322260408
486,243.1215607803902,0.2,-9.597147880861044
487,243.62181090545275,0.2,-9.02789460525131
488,244.12206103051528,0.2,-8.444187744801438
489,244.62231115557782,0.2,-7.792711348575352
490,245.12256128064033,0.2,-7.431276528583169
491,245.62281140570286,0.2,-7.131016099030366
492,246.1230615307654,0.2,-6.548896044856582
493,246.62331165582793,0.2,-6.366554576824974
494,247.12356178089047,0.2,-5.992710049334092
495,247.623811905953,0.2,-5.177086825791185
496,248.1240620310155,0.2,-4.803432625867035
497,248.62431215607805,0.2,-4.596814864314032
498,249.12456228114058,0.2,-4.6633988565757045
499,249.62481240620312,0.2,-4.203730451708268
500,250.12506253126566,0.2,-7.520790041479963
501,250.6253126563282,0.2,-7.277541924490365
502,251.12556278139073,0.2,-7.606376995480611
503,251.62581290645323,0.2,-7.087788552261793
504,252.12606303151577,0.2,-7.636843697797804
505,252.6263131565783,0.2,-7.330045116140303
506,253.12656328164084,0.2,-7.507878157204374
507,253.62681340670338,0.2,-7.3324146954994704
508,254.1270635317659,0.2,-7.438116296315747
509,254.62731365682842,0.2,-7.6296942802408
510,255.12756378189096,0.2,-7.2579054259833615
511,255.6278139069535,0.2,-7.339978789925226
512,256.128064032016,0.2,-7.448146221641553
513,256.62831415707853,0.2,-7.191929129544571
514,257.1285642821411,0.2,-7.285801244620365
515,257.6288144072036,0.2,-7.621722530594569
516,258.12906453226617,0.2,-7.255894411983798
517,258.6293146573287,0.2,-7.655152088856721
518,259.12956478239124,0.2,-7.369846892513294
519,259.62981490745375,0.2,-7.128385069254164
520,260.13006503251626,0.2,-7.433655366872263
521,260.6303151575788,0.2,-7.3272965962876775
522,261.1305652826413,0.2,-7.398328152947463
523,261.6308154077039,0.2,-7.349636642148423
524,262.1310655327664,0.2,-7.324292187533198
525,262.6313156578289,0.2,-7.446801785952326
526,263.13156578289147,0.2,-6.961541151921079
527,263.631815907954,0.2,-7.537164678742132
528,264.13206603301654,0.2,-7.461107724696241
529,264.63231615807905,0.2,-7.519520826426236
530,265.1325662831416,0.2,-7.098909953171699
531,265.6328164082041,0.2,-7.081445115890366
532,266.13306653326663,0.2,-7.706431925618802
533,266.6333166583292,0.2,-7.368474909882741
534,267.1335667833917,0.2,-7.666174434394211
535,267.63381690845426,0.2,-7.632899569443616
536,268.13406703351677,0.2,-6.841691217864853
537,268.63431715857934,0.2,-7.438072030697117
538,269.13456728364184,0.2,-7.204073616848159
539,269.63481740870435,0.2,-7.327279716512052
540,270.1350675337669,0.2,-7.418601594731681
541,270.6353176588294,0.2,-7.458061748733397
542,271.135567783892,0.2,-7.5052441894262225
543,271.6358179089545,0.2,-7.117416400383256
544,272.13606803401706,0.2,-7.014138049215493
545,272.63631815907956,0.2,-6.891613863955329
546,273.1365682841421,0.2,-6.81530031607406
547,273.63681840920464,0.2,-7.216942255883259
548,274.13706853426714,0.2,-7.1385166868039045
549,274.6373186593297,0.2,-7.2055949054000195
550,275.1375687843922,0.2,-6.881791177464245
551,275.6378189094547,0.2,-7.345694257181635
552,276.1380690345173,0.2,-7.913566150378086
553,276.6383191595798,0.2,-7.493652223097582
554,277.13856928464236,0.2,-7.339638793229571
555,277.63881940970487,0.2,-7.315236863972811
556,278.13906953476743,0.2,-7.178987399245291
557,278.63931965982994,0.2,-7.208269224570207
558,279.13956978489244,0.2,-7.441684598484811
559,279.639819909955,0.2,-7.442799200747861
560,280.1400700350175,0.2,-7.935513405164329
561,280.6403201600801,0.2,-7.158429935069549
562,281.1405702851426,0.2,-7.101296651163028
563,281.64082041020515,0.2,-7.216243775891955
564,282.14107053526766,0.2,-7.112109331709122
565,282.64132066033017,0.2,-7.608548890053916
566,283.14157078539273,0.2,-7.153191621248379
567,283.64182091045524,0.2,-7.331743603354861
568,284.1420710355178,0.2,-7.360595549306207
569,284.6423211605803,0.2,-6.996062224556903
570,285.1425712856428,0.2,-7.056357687193233
571,285.6428214107054,0.2,-7.4220663097307185
572,286.1430715357679,0.2,-7.343380095493308
573,286.64332166083045,0.2,-6.785657279086521
574,287.14357178589296,0.2,-7.007264270648247
575,287.6438219109555,0.2,-6.786276104859955
576,288.14407203601803,0.2,-7.257277900559224
577,288.64432216108054,0.2,-7.3792181180417655
578,289.1445722861431,0.2,-7.111200535632656
579,289.6448224112056,0.2,-7.236221452506019
580,290.1450725362682,0.2,-7.212840120856618
581,290.6453226613307,0.2,-6.919937560253122
582,291.14557278639325,0.2,-6.861650208828218
583,291.64582291145575,0.2,-6.7431849187183035
584,292.14607303651826,0.2,-7.0135798974393015
585,292.6463231615808,0.2,-7.31949709873869
586,293.14657328664333,0.2,-7.2352879829733805
587,293.6468234117059,0.2,-7.1499335841278615
588,294.1470735367684,0.2,-7.027003945910653
589,294.6473236618309,0.2,-7.212577867251845
590,295.1475737868935,0.2,-7.279549171283821
591,295.647823911956,0.2,-7.126672707585321
592,296.14807403701855,0.2,-7.133523964221063
593,296.64832416208105,0.2,-6.9392407284643545
594,297.1485742871436,0.2,-7.018047372312443
595,297.6488244122061,0.2,-7.310209720827364
596,298.14907453726863,0.2,-6.7914847624435835
597,298.6493246623312,0.2,-7.25085778533303
598,299.1495747873937,0.2,-6.87120511354269
599,299.64982491245627,0.2,-6.945337633074895
600,300.1500750375188,0.2,-6.815613051302682
601,300.65032516258134,0.2,-6.836559688167794
602,301.15057528764385,0.2,-6.8753641407547175
603,301.65082541270635,0.2,-7.112017075323616
604,302.1510755377689,0.2,-6.91481800434403
605,302.6513256628314,0.2,-6.846577891750567
