,X,sigma,Y
320,320.3203203203203,0.2,53.750309938954196
321,321.32132132132136,0.2,54.30580202080703
322,322.32232232232235,0.2,54.74564222780778
323,323.32332332332334,0.2,54.549978637926564
324,324.3243243243244,0.2,54.198117446832896
325,325.32532532532537,0.2,54.99020812529661
326,326.32632632632635,0.2,55.383797356480734
327,327.32732732732734,0.2,55.167573235908925
328,328.3283283283284,0.2,55.7475606680543
329,329.32932932932937,0.2,56.02894624201023
330,330.33033033033036,0.2,56.562023499874996
331,331.33133133133134,0.2,56.52719727329159
332,332.3323323323324,0.2,56.68306033966889
333,333.33333333333337,0.2,56.87751802907407
334,334.33433433433436,0.2,56.90391537561014
335,335.33533533533534,0.2,57.35744248988641
336,336.3363363363364,0.2,57.14629817450167
337,337.3373373373374,0.2,57.70671626471678
338,338.33833833833836,0.2,57.83950979790278
339,339.33933933933935,0.2,58.05940058511111
340,340.3403403403404,0.2,58.32665640718028
341,341.3413413413414,0.2,58.598815276062396
342,342.34234234234236,0.2,58.56942510239096
343,343.34334334334335,0.2,58.560783519453636
344,344.3443443443444,0.2,58.708589236853065
345,345.3453453453454,0.2,59.283444827343885
346,346.34634634634637,0.2,59.3220009721243
347,347.34734734734735,0.2,59.33798556982482
348,348.3483483483484,0.2,59.670488658824155
349,349.3493493493494,0.2,59.9059680148695
350,350.35035035035037,0.2,60.08846020108233
351,351.35135135135135,0.2,60.485561783885544
352,352.3523523523524,0.2,60.379864593085316
353,353.3533533533534,0.2,60.65998777523245
354,354.35435435435437,0.2,60.444282434693626
355,355.3553553553554,0.2,61.11867025764477
356,356.3563563563564,0.2,61.55570662735431
357,357.3573573573574,0.2,61.58803985333659
358,358.3583583583584,0.2,61.40608554802404
359,359.3593593593594,0.2,61.85084451142457
360,360.3603603603604,0.2,62.19234015074721
361,361.3613613613614,0.2,62.283713699876024
362,362.3623623623624,0.2,62.31789206988975
363,363.3633633633634,0.2,62.788522314721455
364,364.3643643643644,0.2,62.8788351244991
365,365.3653653653654,0.2,62.84438570689292
366,366.3663663663664,0.2,63.45832992022544
367,367.3673673673674,0.2,63.654412331310574
368,368.3683683683684,0.2,63.78834928347276
369,369.3693693693694,0.2,63.648395808071
370,370.3703703703704,0.2,64.26020365329593
371,371.3713713713714,0.2,64.22752202358038
372,372.3723723723724,0.2,64.49348970822386
373,373.3733733733734,0.2,64.76836864168341
374,374.3743743743744,0.2,64.80457114265003
375,375.3753753753754,0.2,65.02665659639572
376,376.3763763763764,0.2,65.57474432036746
377,377.3773773773774,0.2,65.84930465044852
378,378.3783783783784,0.2,65.392836603368
379,379.37937937937943,0.2,66.26143769170308
380,380.3803803803804,0.2,65.97230082089075
381,381.3813813813814,0.2,66.41416982733487
382,382.3823823823824,0.2,66.41983996317853
383,383.38338338338343,0.2,66.54221438782187
384,384.3843843843844,0.2,67.03794641397326
385,385.3853853853854,0.2,67.01499708198472
386,386.38638638638645,0.2,67.18509334317564
387,387.38738738738743,0.2,67.11953027538173
388,388.3883883883884,0.2,67.72961972307779
389,389.3893893893894,0.2,67.54925012568104
390,390.39039039039045,0.2,67.99522426736661
391,391.39139139139144,0.2,68.36730884833814
392,392.3923923923924,0.2,68.53332821866445
393,393.3933933933934,0.2,68.35713611120144
394,394.39439439439445,0.2,68.61671969682865
395,395.39539539539544,0.2,69.04642259459227
396,396.3963963963964,0.2,69.31875350615226
397,397.3973973973974,0.2,69.75031846381353
398,398.39839839839846,0.2,70.03217783703134
399,399.39939939939944,0.2,70.09018579112758
400,400.40040040040043,0.2,70.04890913032662
401,401.4014014014014,0.2,70.12909366154554
402,402.40240240240246,0.2,70.45199234289967
403,403.40340340340344,0.2,71.13676928341854
404,404.40440440440443,0.2,70.80385981529437
405,405.4054054054054,0.2,71.09740914321856
406,406.40640640640646,0.2,71.3094516209544
407,407.40740740740745,0.2,71.37767743143004
408,408.40840840840843,0.2,71.97376938420918
409,409.4094094094094,0.2,71.84541365779023
410,410.41041041041046,0.2,72.29243566877837
411,411.41141141141145,0.2,72.2666387966783
412,412.41241241241244,0.2,72.59756480998813
413,413.4134134134134,0.2,72.87751224202431
414,414.41441441441447,0.2,73.05337845140296
415,415.41541541541545,0.2,72.88283007031448
416,416.41641641641644,0.2,73.5822078343312
417,417.4174174174175,0.2,73.38308539560542
418,418.41841841841847,0.2,73.4707640996832
419,419.41941941941946,0.2,73.49515520553803
420,420.42042042042044,0.2,74.27177317630877
421,421.4214214214215,0.2,74.43470060802413
422,422.42242242242247,0.2,74.42786974866593
423,423.42342342342346,0.2,74.3200837746611
424,424.42442442442444,0.2,74.7400918269789
425,425.4254254254255,0.2,74.88245300802384
426,426.4264264264265,0.2,74.91762856010087
427,427.42742742742746,0.2,75.6820200013907
428,428.42842842842845,0.2,75.39558424121743
429,429.4294294294295,0.2,75.77483375296482
430,430.4304304304305,0.2,75.94441797915093
431,431.43143143143146,0.2,76.80242003926811
432,432.43243243243245,0.2,76.68078803216987
433,433.4334334334335,0.2,76.87479543406279
434,434.4344344344345,0.2,76.96378565218043
435,435.43543543543547,0.2,77.28866343536762
436,436.43643643643645,0.2,76.99753822649771
437,437.4374374374375,0.2,77.55242507959673
438,438.4384384384385,0.2,77.7020059013062
439,439.43943943943947,0.2,77.9012049197123
440,440.44044044044045,0.2,78.11167383613535
441,441.4414414414415,0.2,78.2287192769381
442,442.4424424424425,0.2,78.20198829824707
443,443.44344344344347,0.2,78.57921742247578
444,444.44444444444446,0.2,78.8634686383195
445,445.4454454454455,0.2,79.04330737990831
446,446.4464464464465,0.2,79.08283153687019
447,447.4474474474475,0.2,79.61475358276384
448,448.4484484484485,0.2,79.70295250998468
449,449.4494494494495,0.2,79.7365805779953
450,450.4504504504505,0.2,80.23442986179086
451,451.4514514514515,0.2,80.18938439957479
452,452.4524524524525,0.2,80.18942323847986
453,453.4534534534535,0.2,80.81556137654033
454,454.4544544544545,0.2,80.57348404021484
455,455.4554554554555,0.2,81.1581043574996
456,456.4564564564565,0.2,81.44576986371284
457,457.4574574574575,0.2,81.52620882210276
458,458.4584584584585,0.2,81.97712085945125
459,459.4594594594595,0.2,81.96163688168801
460,460.4604604604605,0.2,81.96565115573274
461,461.4614614614615,0.2,82.23034669268498
462,462.4624624624625,0.2,82.66221487541844
463,463.4634634634635,0.2,82.80731960980175
464,464.4644644644645,0.2,82.70453952818775
465,465.4654654654655,0.2,83.23678660682216
466,466.4664664664665,0.2,83.20608181557786
467,467.4674674674675,0.2,83.60090704479056
468,468.46846846846853,0.2,83.38285252188187
469,469.4694694694695,0.2,83.75000811485337
470,470.4704704704705,0.2,84.21997075408323
471,471.4714714714715,0.2,84.04888318803562
472,472.47247247247253,0.2,84.39872415796498
473,473.4734734734735,0.2,84.72344973330246
474,474.4744744744745,0.2,85.17440874978503
475,475.4754754754755,0.2,85.41733587328727
476,476.47647647647653,0.2,85.37646534765035
477,477.4774774774775,0.2,85.30952359218574
478,478.4784784784785,0.2,85.68743761560113
479,479.4794794794795,0.2,85.9135371335667
480,480.48048048048054,0.2,85.97721962299923
481,481.4814814814815,0.2,86.40713341138904
482,482.4824824824825,0.2,86.38599502892862
483,483.48348348348355,0.2,86.67829285045495
484,484.48448448448454,0.2,86.92837661170972
485,485.4854854854855,0.2,86.86595715400442
486,486.4864864864865,0.2,87.35484102400835
487,487.48748748748756,0.2,87.04458082699252
488,488.48848848848854,0.2,87.99029085990134
489,489.48948948948953,0.2,87.69617831792738
490,490.4904904904905,0.2,88.12760114351344
491,491.49149149149156,0.2,88.02476225104614
492,492.49249249249254,0.2,88.13663509801601
493,493.49349349349353,0.2,88.88322494759647
494,494.4944944944945,0.2,89.09677126244436
495,495.49549549549556,0.2,89.01187325409582
496,496.49649649649655,0.2,89.26048534742787
497,497.49749749749753,0.2,89.9167854781601
498,498.4984984984985,0.2,89.75072514100775
499,499.49949949949956,0.2,89.74928271411935
500,500.50050050050055,0.2,89.86072708210875
501,501.50150150150154,0.2,89.67628562792008
502,502.5025025025025,0.2,89.37911057165532
503,503.50350350350357,0.2,89.2370196445714
504,504.50450450450455,0.2,89.031887877479
505,505.50550550550554,0.2,88.57892671147303
506,506.5065065065065,0.2,88.38427493671222
507,507.50750750750757,0.2,88.61965970006797
508,508.50850850850856,0.2,88.02664902490993
509,509.50950950950954,0.2,88.48865165434424
510,510.5105105105105,0.2,88.44806658346432
511,511.51151151151157,0.2,87.6375647337203
512,512.5125125125126,0.2,87.7698181514944
513,513.5135135135135,0.2,87.20533015716397
514,514.5145145145145,0.2,87.0854765764982
515,515.5155155155155,0.2,86.78309722073837
516,516.5165165165166,0.2,86.69280326329135
517,517.5175175175176,0.2,86.68286386220166
518,518.5185185185186,0.2,86.00289076074118
519,519.5195195195196,0.2,85.84450287547175
520,520.5205205205206,0.2,86.03057648654682
521,521.5215215215215,0.2,85.76875390051849
522,522.5225225225225,0.2,85.70121964047576
523,523.5235235235235,0.2,85.30222913923409
524,524.5245245245246,0.2,84.95720033712179
525,525.5255255255256,0.2,84.60437127063211
526,526.5265265265266,0.2,84.75539442730116
527,527.5275275275276,0.2,84.89007649739607
528,528.5285285285286,0.2,84.1928145797521
529,529.5295295295296,0.2,84.23586272835207
530,530.5305305305305,0.2,83.84078288558521
531,531.5315315315315,0.2,83.85823089239044
532,532.5325325325326,0.2,83.29960363232533
533,533.5335335335336,0.2,83.01028722993185
534,534.5345345345346,0.2,82.96088566624813
535,535.5355355355356,0.2,82.68136294038062
536,536.5365365365366,0.2,82.6578863289287
537,537.5375375375376,0.2,82.32332324615851
538,538.5385385385385,0.2,82.28807371001879
539,539.5395395395395,0.2,82.01180781764134
540,540.5405405405406,0.2,81.94585642366395
541,541.5415415415416,0.2,81.67710026205694
542,542.5425425425426,0.2,81.80612369908528
543,543.5435435435436,0.2,81.32909532269058
544,544.5445445445446,0.2,80.83882958952877
545,545.5455455455456,0.2,80.55770745511947
546,546.5465465465466,0.2,80.61600369647485
547,547.5475475475477,0.2,80.46648085339972
548,548.5485485485486,0.2,80.17920997919241
549,549.5495495495496,0.2,80.2160099853926
550,550.5505505505506,0.2,79.94671770959745
551,551.5515515515516,0.2,79.76523370545944
552,552.5525525525526,0.2,79.37741223997674
553,553.5535535535536,0.2,79.67945501094101
554,554.5545545545546,0.2,79.09843819317521
555,555.5555555555557,0.2,78.89858199321448
556,556.5565565565566,0.2,78.57410694014933
557,557.5575575575576,0.2,78.58181087520946
558,558.5585585585586,0.2,78.19541569163452
559,559.5595595595596,0.2,77.99192479312535
560,560.5605605605606,0.2,78.1475988318478
561,561.5615615615616,0.2,77.59686748265922
562,562.5625625625626,0.2,77.63238684896687
563,563.5635635635637,0.2,76.91959882927684
564,564.5645645645646,0.2,76.80312846476568
565,565.5655655655656,0.2,76.80415524579234
566,566.5665665665666,0.2,76.95135898191032
567,567.5675675675676,0.2,76.77871536958669
568,568.5685685685686,0.2,76.00188813690662
569,569.5695695695696,0.2,76.47793793699873
570,570.5705705705706,0.2,75.87084081400246
571,571.5715715715717,0.2,75.68822210706686
572,572.5725725725727,0.2,75.44822912972238
573,573.5735735735736,0.2,75.05494346482558
574,574.5745745745746,0.2,75.25404058613198
575,575.5755755755756,0.2,74.77936498765436
576,576.5765765765766,0.2,74.9174408566315
577,577.5775775775776,0.2,74.17318793647733
578,578.5785785785787,0.2,74.2848096419473
579,579.5795795795797,0.2,73.84576982431228
580,580.5805805805807,0.2,73.68194248644703
581,581.5815815815816,0.2,73.89600253770159
582,582.5825825825826,0.2,73.3788188486514
583,583.5835835835836,0.2,73.23849646802404
584,584.5845845845846,0.2,73.10475784831024
585,585.5855855855856,0.2,73.08292715444516
586,586.5865865865867,0.2,72.68056859464524
587,587.5875875875877,0.2,72.27698885484212
588,588.5885885885887,0.2,72.3130419351835
589,589.5895895895897,0.2,71.7086670059337
590,590.5905905905906,0.2,71.75541403727789
591,591.5915915915916,0.2,71.75916615312602
592,592.5925925925926,0.2,71.57318193514791
593,593.5935935935936,0.2,70.9497931722985
594,594.5945945945947,0.2,70.82617231277999
595,595.5955955955957,0.2,70.48942848909483
596,596.5965965965967,0.2,70.80496171240368
597,597.5975975975977,0.2,70.56067867846646
598,598.5985985985986,0.2,70.0816556498446
599,599.5995995995996,0.2,70.14022682299455
600,600.6006006006006,0.2,69.94307383511735
601,601.6016016016016,0.2,69.86662984890727
602,602.6026026026027,0.2,69.25243379049678
603,603.6036036036037,0.2,69.51687455667259
604,604.6046046046047,0.2,69.30350025882564
605,605.6056056056057,0.2,68.77286656461789
606,606.6066066066066,0.2,68.75717292640554
607,607.6076076076076,0.2,68.27172293343908
608,608.6086086086086,0.2,68.56004286857036
609,609.6096096096097,0.2,68.1399831035802
610,610.6106106106107,0.2,67.59162413301954
611,611.6116116116117,0.2,67.2817634112472
612,612.6126126126127,0.2,67.60169591748594
613,613.6136136136137,0.2,67.04385171163909
614,614.6146146146147,0.2,67.2862812193921
615,615.6156156156156,0.2,66.6933562145081
616,616.6166166166166,0.2,66.70768828589638
617,617.6176176176177,0.2,66.40691596600594
618,618.6186186186187,0.2,65.88642478239974
619,619.6196196196197,0.2,66.27875389546115
620,620.6206206206207,0.2,65.85692843926094
621,621.6216216216217,0.2,65.68113363426704
622,622.6226226226227,0.2,65.57990667053363
623,623.6236236236236,0.2,65.34655811734622
624,624.6246246246246,0.2,65.12259898681494
625,625.6256256256257,0.2,65.07435407359938
626,626.6266266266267,0.2,64.61193962973222
627,627.6276276276277,0.2,64.54536121242712
628,628.6286286286287,0.2,64.18567920603363
629,629.6296296296297,0.2,63.87470614469056
630,630.6306306306307,0.2,63.788479321303484
